Crime ID,Date,Time,City,Location,Latitude,Longitude,Crime Type,Number of Crimes,Number of Arrests,Arrest Made,Severity,Hour,Minute,Year,Month,MonthName,DOW,DOW_num,YearMonth,IsWeekend,TimeBlock,ArrestFlag,SeverityOrd
C1444,2023-08-22,01:42,Austin,Lozano Crossing,30.2672,-97.7431,Homicide,1,1,Arrest Made,High,1,42,2023,8,Aug,Tuesday,1,2023-08,False,Night,1,3
C1445,2023-10-21,01:12,Austin,Rice Views,30.2672,-97.7431,Drug Offense,1,0,No Arrest,Medium,1,12,2023,10,Oct,Saturday,5,2023-10,True,Night,0,2
C1446,2024-07-25,10:28,Austin,Myers Alley,30.2672,-97.7431,Vandalism,1,1,Arrest Made,Low,10,28,2024,7,Jul,Thursday,3,2024-07,False,Morning,1,1
C1447,2024-03-19,15:21,San Antonio,Corey Plaza,29.4241,-98.4936,Theft,1,1,Arrest Made,Low,15,21,2024,3,Mar,Tuesday,1,2024-03,False,Afternoon,1,1
C1448,2025-02-23,15:19,Kansas City,Latoya Plains,39.0997,-94.5786,Fraud,1,2,Arrest Made,Medium,15,19,2025,2,Feb,Sunday,6,2025-02,True,Afternoon,1,2
C1449,2024-08-21,07:23,Dallas,Mark Ramp,32.7767,-96.797,Drug Offense,1,0,No Arrest,Medium,7,23,2024,8,Aug,Wednesday,2,2024-08,False,Morning,0,2
C1450,2023-09-07,21:23,San Antonio,Matthew Squares,29.4241,-98.4936,Robbery,1,0,No Arrest,High,21,23,2023,9,Sep,Thursday,3,2023-09,False,Night,0,3
C1451,2024-01-27,11:37,Oklahoma City,Deborah Motorway,35.4676,-97.5164,Drug Offense,1,1,Arrest Made,Medium,11,37,2024,1,Jan,Saturday,5,2024-01,True,Morning,1,2
C1452,2024-01-19,21:04,Little Rock,Roth Ville,34.7465,-92.2896,Assault,1,2,Arrest Made,Medium,21,4,2024,1,Jan,Friday,4,2024-01,False,Night,1,2
C1453,2024-09-04,21:15,Austin,James Trafficway,30.2672,-97.7431,Vandalism,1,1,Arrest Made,Low,21,15,2024,9,Sep,Wednesday,2,2024-09,False,Night,1,1
C1454,2024-12-31,16:53,Houston,Amy Rue,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,16,53,2024,12,Dec,Tuesday,1,2024-12,False,Afternoon,0,2
C1455,2023-11-23,19:11,Austin,Dennis Lodge,30.2672,-97.7431,Assault,1,1,Arrest Made,Medium,19,11,2023,11,Nov,Thursday,3,2023-11,False,Evening,1,2
C1456,2024-11-10,09:59,Houston,Kidd Springs,29.7604,-95.3698,Drug Offense,1,1,Arrest Made,Medium,9,59,2024,11,Nov,Sunday,6,2024-11,True,Morning,1,2
C1457,2025-03-11,12:45,San Antonio,Carrillo Viaduct,29.4241,-98.4936,Robbery,1,0,No Arrest,High,12,45,2025,3,Mar,Tuesday,1,2025-03,False,Afternoon,0,3
C1458,2025-01-05,17:27,Little Rock,Curtis Drives,34.7465,-92.2896,Burglary,1,2,Arrest Made,Medium,17,27,2025,1,Jan,Sunday,6,2025-01,True,Evening,1,2
C1459,2024-02-12,20:28,Austin,Emma Wells,30.2672,-97.7431,Assault,1,1,Arrest Made,Medium,20,28,2024,2,Feb,Monday,0,2024-02,False,Evening,1,2
C1460,2024-01-12,03:10,Kansas City,Porter Drives,39.0997,-94.5786,Burglary,1,1,Arrest Made,Medium,3,10,2024,1,Jan,Friday,4,2024-01,False,Night,1,2
C1461,2024-11-28,23:14,Tulsa,Brown Creek,36.15398,-95.99277,Robbery,1,0,No Arrest,High,23,14,2024,11,Nov,Thursday,3,2024-11,False,Night,0,3
C1462,2024-11-30,11:46,Little Rock,Morgan Union,34.7465,-92.2896,Theft,1,0,No Arrest,Low,11,46,2024,11,Nov,Saturday,5,2024-11,True,Morning,0,1
C1463,2024-03-17,23:54,Tulsa,Ashley Streets,36.15398,-95.99277,Fraud,1,0,No Arrest,Medium,23,54,2024,3,Mar,Sunday,6,2024-03,True,Night,0,2
C1464,2024-10-10,09:26,San Antonio,Williams Parkways,29.4241,-98.4936,Homicide,1,1,Arrest Made,High,9,26,2024,10,Oct,Thursday,3,2024-10,False,Morning,1,3
C1465,2025-02-18,15:04,Tulsa,Audrey Plaza,36.15398,-95.99277,Drug Offense,1,0,No Arrest,Medium,15,4,2025,2,Feb,Tuesday,1,2025-02,False,Afternoon,0,2
C1466,2024-11-12,15:14,Little Rock,Charles Street,34.7465,-92.2896,Homicide,1,1,Arrest Made,High,15,14,2024,11,Nov,Tuesday,1,2024-11,False,Afternoon,1,3
C1467,2025-03-04,23:52,Houston,Keith Valley,29.7604,-95.3698,Fraud,1,0,No Arrest,Medium,23,52,2025,3,Mar,Tuesday,1,2025-03,False,Night,0,2
C1468,2024-09-08,21:57,Little Rock,Sanford Mountain,34.7465,-92.2896,Theft,1,0,No Arrest,Low,21,57,2024,9,Sep,Sunday,6,2024-09,True,Night,0,1
C1469,2024-05-09,08:16,Dallas,Benjamin Spur,32.7767,-96.797,Theft,1,2,Arrest Made,Low,8,16,2024,5,May,Thursday,3,2024-05,False,Morning,1,1
C1470,2023-12-22,21:32,Tulsa,Anderson Meadows,36.15398,-95.99277,Assault,1,0,No Arrest,Medium,21,32,2023,12,Dec,Friday,4,2023-12,False,Night,0,2
C1471,2024-07-14,02:20,Dallas,Diana Trafficway,32.7767,-96.797,Assault,1,0,No Arrest,Medium,2,20,2024,7,Jul,Sunday,6,2024-07,True,Night,0,2
C1472,2025-05-02,01:48,Oklahoma City,Deleon Roads,35.4676,-97.5164,Robbery,1,0,No Arrest,High,1,48,2025,5,May,Friday,4,2025-05,False,Night,0,3
C1473,2025-02-14,04:16,San Antonio,Ariel Forges,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,4,16,2025,2,Feb,Friday,4,2025-02,False,Night,1,2
C1474,2024-01-21,13:42,Kansas City,Montgomery Locks,39.0997,-94.5786,Vandalism,1,1,Arrest Made,Low,13,42,2024,1,Jan,Sunday,6,2024-01,True,Afternoon,1,1
C1475,2025-02-13,18:24,Tulsa,Ortega Skyway,36.15398,-95.99277,Fraud,1,0,No Arrest,Medium,18,24,2025,2,Feb,Thursday,3,2025-02,False,Evening,0,2
C1476,2023-07-04,18:32,Houston,Patrick Trace,29.7604,-95.3698,Drug Offense,1,1,Arrest Made,Medium,18,32,2023,7,Jul,Tuesday,1,2023-07,False,Evening,1,2
C1477,2024-04-03,15:10,Houston,Savage Underpass,29.7604,-95.3698,Theft,1,2,Arrest Made,Low,15,10,2024,4,Apr,Wednesday,2,2024-04,False,Afternoon,1,1
C1478,2023-10-08,08:25,San Antonio,Michelle Ramp,29.4241,-98.4936,Assault,1,2,Arrest Made,Medium,8,25,2023,10,Oct,Sunday,6,2023-10,True,Morning,1,2
C1479,2024-08-17,00:39,Tulsa,Ross Hills,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,0,39,2024,8,Aug,Saturday,5,2024-08,True,Night,1,3
C1480,2025-05-13,12:37,Tulsa,Susan Station,36.15398,-95.99277,Burglary,1,0,No Arrest,Medium,12,37,2025,5,May,Tuesday,1,2025-05,False,Afternoon,0,2
C1481,2025-02-23,16:32,Kansas City,Parks Expressway,39.0997,-94.5786,Homicide,1,1,Arrest Made,High,16,32,2025,2,Feb,Sunday,6,2025-02,True,Afternoon,1,3
C1482,2023-10-18,17:27,Kansas City,Lopez Prairie,39.0997,-94.5786,Vandalism,1,2,Arrest Made,Low,17,27,2023,10,Oct,Wednesday,2,2023-10,False,Evening,1,1
C1483,2024-03-08,22:03,Austin,Morales Manor,30.2672,-97.7431,Fraud,1,1,Arrest Made,Medium,22,3,2024,3,Mar,Friday,4,2024-03,False,Night,1,2
C1484,2024-05-02,19:02,Tulsa,Alexander Ridge,36.15398,-95.99277,Theft,1,1,Arrest Made,Low,19,2,2024,5,May,Thursday,3,2024-05,False,Evening,1,1
C1485,2024-12-01,20:11,Houston,Gabriel Island,29.7604,-95.3698,Burglary,1,0,No Arrest,Medium,20,11,2024,12,Dec,Sunday,6,2024-12,True,Evening,0,2
C1486,2023-09-17,00:38,San Antonio,Kennedy Cliff,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,0,38,2023,9,Sep,Sunday,6,2023-09,True,Night,1,2
C1487,2024-11-14,18:19,Oklahoma City,Reynolds Ville,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,18,19,2024,11,Nov,Thursday,3,2024-11,False,Evening,1,3
C1488,2024-06-27,18:40,Little Rock,John Trafficway,34.7465,-92.2896,Drug Offense,1,0,No Arrest,Medium,18,40,2024,6,Jun,Thursday,3,2024-06,False,Evening,0,2
C1489,2024-04-04,11:16,Tulsa,Bonilla Landing,36.15398,-95.99277,Assault,1,1,Arrest Made,Medium,11,16,2024,4,Apr,Thursday,3,2024-04,False,Morning,1,2
C1490,2025-05-08,15:20,Tulsa,Dawn Camp,36.15398,-95.99277,Assault,1,2,Arrest Made,Medium,15,20,2025,5,May,Thursday,3,2025-05,False,Afternoon,1,2
C1491,2025-03-01,18:23,Little Rock,Smith Tunnel,34.7465,-92.2896,Burglary,1,1,Arrest Made,Medium,18,23,2025,3,Mar,Saturday,5,2025-03,True,Evening,1,2
C1492,2024-06-02,15:29,Oklahoma City,Isaac Estate,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,15,29,2024,6,Jun,Sunday,6,2024-06,True,Afternoon,1,3
C1493,2024-09-08,20:54,Austin,Joshua Villages,30.2672,-97.7431,Vandalism,1,2,Arrest Made,Low,20,54,2024,9,Sep,Sunday,6,2024-09,True,Evening,1,1
C1494,2025-04-28,05:14,San Antonio,Newton Ridge,29.4241,-98.4936,Robbery,1,2,Arrest Made,High,5,14,2025,4,Apr,Monday,0,2025-04,False,Morning,1,3
C1495,2023-07-05,07:09,San Antonio,Jacobs Lake,29.4241,-98.4936,Fraud,1,1,Arrest Made,Medium,7,9,2023,7,Jul,Wednesday,2,2023-07,False,Morning,1,2
C1496,2024-11-28,09:26,Little Rock,Roger Park,34.7465,-92.2896,Burglary,1,0,No Arrest,Medium,9,26,2024,11,Nov,Thursday,3,2024-11,False,Morning,0,2
C1497,2023-11-19,16:40,Oklahoma City,John Oval,35.4676,-97.5164,Burglary,1,0,No Arrest,Medium,16,40,2023,11,Nov,Sunday,6,2023-11,True,Afternoon,0,2
C1498,2024-07-09,19:52,Tulsa,Pham Road,36.15398,-95.99277,Robbery,1,0,No Arrest,High,19,52,2024,7,Jul,Tuesday,1,2024-07,False,Evening,0,3
C1499,2025-05-20,08:52,Tulsa,Michelle Street,36.15398,-95.99277,Theft,1,0,No Arrest,Low,8,52,2025,5,May,Tuesday,1,2025-05,False,Morning,0,1
C1500,2025-06-09,20:30,San Antonio,Timothy Courts,29.4241,-98.4936,Assault,1,0,No Arrest,Medium,20,30,2025,6,Jun,Monday,0,2025-06,False,Evening,0,2
C1501,2024-11-13,11:41,San Antonio,Amber Turnpike,29.4241,-98.4936,Theft,1,2,Arrest Made,Low,11,41,2024,11,Nov,Wednesday,2,2024-11,False,Morning,1,1
C1502,2025-01-02,11:47,San Antonio,Misty Burgs,29.4241,-98.4936,Homicide,1,1,Arrest Made,High,11,47,2025,1,Jan,Thursday,3,2025-01,False,Morning,1,3
C1503,2024-01-02,03:20,Oklahoma City,Walker Fort,35.4676,-97.5164,Assault,1,0,No Arrest,Medium,3,20,2024,1,Jan,Tuesday,1,2024-01,False,Night,0,2
C1504,2023-10-07,21:50,San Antonio,Steven Terrace,29.4241,-98.4936,Vandalism,1,1,Arrest Made,Low,21,50,2023,10,Oct,Saturday,5,2023-10,True,Night,1,1
C1505,2023-08-02,07:37,Austin,Harrison Falls,30.2672,-97.7431,Homicide,1,1,Arrest Made,High,7,37,2023,8,Aug,Wednesday,2,2023-08,False,Morning,1,3
C1506,2023-10-24,01:46,Austin,Robert Stream,30.2672,-97.7431,Burglary,1,2,Arrest Made,Medium,1,46,2023,10,Oct,Tuesday,1,2023-10,False,Night,1,2
C1507,2024-09-22,01:13,Little Rock,Mary Curve,34.7465,-92.2896,Robbery,1,1,Arrest Made,High,1,13,2024,9,Sep,Sunday,6,2024-09,True,Night,1,3
C1508,2023-06-26,11:46,Little Rock,Gates Meadows,34.7465,-92.2896,Drug Offense,1,1,Arrest Made,Medium,11,46,2023,6,Jun,Monday,0,2023-06,False,Morning,1,2
C1509,2024-10-29,21:51,Kansas City,Andrew Lane,39.0997,-94.5786,Robbery,1,2,Arrest Made,High,21,51,2024,10,Oct,Tuesday,1,2024-10,False,Night,1,3
C1510,2024-05-14,07:16,Houston,Ramos Road,29.7604,-95.3698,Assault,1,2,Arrest Made,Medium,7,16,2024,5,May,Tuesday,1,2024-05,False,Morning,1,2
C1511,2023-08-29,11:42,Dallas,Martin Tunnel,32.7767,-96.797,Burglary,1,1,Arrest Made,Medium,11,42,2023,8,Aug,Tuesday,1,2023-08,False,Morning,1,2
C1512,2024-08-31,05:44,Little Rock,Stephen Key,34.7465,-92.2896,Fraud,1,2,Arrest Made,Medium,5,44,2024,8,Aug,Saturday,5,2024-08,True,Morning,1,2
C1513,2024-11-05,13:35,Houston,Young Mews,29.7604,-95.3698,Vandalism,1,0,No Arrest,Low,13,35,2024,11,Nov,Tuesday,1,2024-11,False,Afternoon,0,1
C1514,2024-11-03,10:06,Oklahoma City,Munoz Extension,35.4676,-97.5164,Theft,1,0,No Arrest,Low,10,6,2024,11,Nov,Sunday,6,2024-11,True,Morning,0,1
C1515,2024-05-29,03:38,Austin,Suarez Glens,30.2672,-97.7431,Fraud,1,2,Arrest Made,Medium,3,38,2024,5,May,Wednesday,2,2024-05,False,Night,1,2
C1516,2023-12-12,21:09,Kansas City,Frank Loaf,39.0997,-94.5786,Burglary,1,2,Arrest Made,Medium,21,9,2023,12,Dec,Tuesday,1,2023-12,False,Night,1,2
C1517,2024-01-01,17:29,San Antonio,Snyder Parks,29.4241,-98.4936,Vandalism,1,1,Arrest Made,Low,17,29,2024,1,Jan,Monday,0,2024-01,False,Evening,1,1
C1518,2024-05-13,03:02,Austin,Davis Shoal,30.2672,-97.7431,Fraud,1,2,Arrest Made,Medium,3,2,2024,5,May,Monday,0,2024-05,False,Night,1,2
C1519,2024-12-13,19:20,Dallas,Steven Overpass,32.7767,-96.797,Theft,1,0,No Arrest,Low,19,20,2024,12,Dec,Friday,4,2024-12,False,Evening,0,1
C1520,2025-04-16,21:47,Dallas,Rodriguez Forks,32.7767,-96.797,Theft,1,0,No Arrest,Low,21,47,2025,4,Apr,Wednesday,2,2025-04,False,Night,0,1
C1521,2024-10-14,12:03,Kansas City,Wendy Plaza,39.0997,-94.5786,Drug Offense,1,0,No Arrest,Medium,12,3,2024,10,Oct,Monday,0,2024-10,False,Afternoon,0,2
C1522,2024-10-22,20:49,Little Rock,Joseph Throughway,34.7465,-92.2896,Vandalism,1,0,No Arrest,Low,20,49,2024,10,Oct,Tuesday,1,2024-10,False,Evening,0,1
C1523,2025-02-10,10:07,Houston,Wiggins River,29.7604,-95.3698,Fraud,1,0,No Arrest,Medium,10,7,2025,2,Feb,Monday,0,2025-02,False,Morning,0,2
C1524,2024-07-16,13:33,Tulsa,Amanda Station,36.15398,-95.99277,Drug Offense,1,2,Arrest Made,Medium,13,33,2024,7,Jul,Tuesday,1,2024-07,False,Afternoon,1,2
C1525,2025-05-10,23:52,Kansas City,Ramirez Fall,39.0997,-94.5786,Robbery,1,0,No Arrest,High,23,52,2025,5,May,Saturday,5,2025-05,True,Night,0,3
C1526,2025-04-18,10:44,San Antonio,Renee Ranch,29.4241,-98.4936,Robbery,1,0,No Arrest,High,10,44,2025,4,Apr,Friday,4,2025-04,False,Morning,0,3
C1527,2024-07-18,10:43,Austin,Doris Falls,30.2672,-97.7431,Robbery,1,1,Arrest Made,High,10,43,2024,7,Jul,Thursday,3,2024-07,False,Morning,1,3
C1528,2023-11-28,03:50,Little Rock,Beasley Motorway,34.7465,-92.2896,Burglary,1,0,No Arrest,Medium,3,50,2023,11,Nov,Tuesday,1,2023-11,False,Night,0,2
C1529,2025-01-30,14:28,Little Rock,Tammie Locks,34.7465,-92.2896,Burglary,1,2,Arrest Made,Medium,14,28,2025,1,Jan,Thursday,3,2025-01,False,Afternoon,1,2
C1530,2024-04-22,12:57,Houston,Nicholas Field,29.7604,-95.3698,Burglary,1,0,No Arrest,Medium,12,57,2024,4,Apr,Monday,0,2024-04,False,Afternoon,0,2
C1531,2025-01-04,06:48,Houston,Weber Rapids,29.7604,-95.3698,Fraud,1,2,Arrest Made,Medium,6,48,2025,1,Jan,Saturday,5,2025-01,True,Morning,1,2
C1532,2023-10-13,11:19,Dallas,Sarah Village,32.7767,-96.797,Fraud,1,2,Arrest Made,Medium,11,19,2023,10,Oct,Friday,4,2023-10,False,Morning,1,2
C1533,2024-02-12,11:38,Dallas,Sarah Burgs,32.7767,-96.797,Drug Offense,1,2,Arrest Made,Medium,11,38,2024,2,Feb,Monday,0,2024-02,False,Morning,1,2
C1534,2024-07-15,07:37,Tulsa,Schmidt Hills,36.15398,-95.99277,Theft,1,0,No Arrest,Low,7,37,2024,7,Jul,Monday,0,2024-07,False,Morning,0,1
C1535,2025-02-27,14:58,Little Rock,Derrick Valley,34.7465,-92.2896,Drug Offense,1,2,Arrest Made,Medium,14,58,2025,2,Feb,Thursday,3,2025-02,False,Afternoon,1,2
C1536,2024-01-29,06:52,Dallas,Gregory Canyon,32.7767,-96.797,Assault,1,2,Arrest Made,Medium,6,52,2024,1,Jan,Monday,0,2024-01,False,Morning,1,2
C1537,2024-03-16,17:28,Kansas City,Eric Oval,39.0997,-94.5786,Theft,1,2,Arrest Made,Low,17,28,2024,3,Mar,Saturday,5,2024-03,True,Evening,1,1
C1538,2025-01-03,17:24,Austin,Sabrina Rest,30.2672,-97.7431,Burglary,1,1,Arrest Made,Medium,17,24,2025,1,Jan,Friday,4,2025-01,False,Evening,1,2
C1539,2024-07-13,13:55,Oklahoma City,Tammy Cliffs,35.4676,-97.5164,Drug Offense,1,2,Arrest Made,Medium,13,55,2024,7,Jul,Saturday,5,2024-07,True,Afternoon,1,2
C1540,2025-03-19,08:21,San Antonio,Jesse Meadow,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,8,21,2025,3,Mar,Wednesday,2,2025-03,False,Morning,1,2
C1541,2024-02-14,08:20,Oklahoma City,Morton Village,35.4676,-97.5164,Drug Offense,1,1,Arrest Made,Medium,8,20,2024,2,Feb,Wednesday,2,2024-02,False,Morning,1,2
C1542,2024-07-30,01:45,San Antonio,Ryan Forge,29.4241,-98.4936,Burglary,1,1,Arrest Made,Medium,1,45,2024,7,Jul,Tuesday,1,2024-07,False,Night,1,2
C1543,2024-12-09,08:53,Kansas City,Wesley Trail,39.0997,-94.5786,Vandalism,1,2,Arrest Made,Low,8,53,2024,12,Dec,Monday,0,2024-12,False,Morning,1,1
C1544,2024-06-04,12:34,Tulsa,Keller Bypass,36.15398,-95.99277,Burglary,1,2,Arrest Made,Medium,12,34,2024,6,Jun,Tuesday,1,2024-06,False,Afternoon,1,2
C1545,2024-09-01,09:02,Kansas City,Alexandra Streets,39.0997,-94.5786,Robbery,1,0,No Arrest,High,9,2,2024,9,Sep,Sunday,6,2024-09,True,Morning,0,3
C1546,2024-09-01,16:19,Oklahoma City,Laura Mountains,35.4676,-97.5164,Burglary,1,2,Arrest Made,Medium,16,19,2024,9,Sep,Sunday,6,2024-09,True,Afternoon,1,2
C1547,2024-11-01,22:09,San Antonio,Joseph Freeway,29.4241,-98.4936,Burglary,1,0,No Arrest,Medium,22,9,2024,11,Nov,Friday,4,2024-11,False,Night,0,2
C1548,2023-12-02,03:28,Little Rock,Cardenas Rapid,34.7465,-92.2896,Robbery,1,1,Arrest Made,High,3,28,2023,12,Dec,Saturday,5,2023-12,True,Night,1,3
C1549,2023-11-27,23:48,Houston,Erica Greens,29.7604,-95.3698,Robbery,1,0,No Arrest,High,23,48,2023,11,Nov,Monday,0,2023-11,False,Night,0,3
C1550,2025-01-12,18:33,Little Rock,Anne Views,34.7465,-92.2896,Burglary,1,1,Arrest Made,Medium,18,33,2025,1,Jan,Sunday,6,2025-01,True,Evening,1,2
C1551,2023-07-09,10:43,Tulsa,Carpenter Extensions,36.15398,-95.99277,Homicide,1,1,Arrest Made,High,10,43,2023,7,Jul,Sunday,6,2023-07,True,Morning,1,3
C1552,2024-05-08,22:58,Austin,Bethany Mountain,30.2672,-97.7431,Assault,1,2,Arrest Made,Medium,22,58,2024,5,May,Wednesday,2,2024-05,False,Night,1,2
C1553,2025-03-24,04:12,Houston,Ellen Island,29.7604,-95.3698,Theft,1,0,No Arrest,Low,4,12,2025,3,Mar,Monday,0,2025-03,False,Night,0,1
C1554,2024-04-16,10:52,Kansas City,Evans Loaf,39.0997,-94.5786,Vandalism,1,0,No Arrest,Low,10,52,2024,4,Apr,Tuesday,1,2024-04,False,Morning,0,1
C1555,2024-06-07,18:32,Kansas City,Olivia Pine,39.0997,-94.5786,Fraud,1,2,Arrest Made,Medium,18,32,2024,6,Jun,Friday,4,2024-06,False,Evening,1,2
C1556,2025-06-10,02:12,Austin,Mary Falls,30.2672,-97.7431,Drug Offense,1,1,Arrest Made,Medium,2,12,2025,6,Jun,Tuesday,1,2025-06,False,Night,1,2
C1557,2024-03-03,20:40,Kansas City,Hill Skyway,39.0997,-94.5786,Burglary,1,0,No Arrest,Medium,20,40,2024,3,Mar,Sunday,6,2024-03,True,Evening,0,2
C1558,2024-02-17,10:47,Tulsa,Torres Stravenue,36.15398,-95.99277,Assault,1,1,Arrest Made,Medium,10,47,2024,2,Feb,Saturday,5,2024-02,True,Morning,1,2
C1559,2023-12-04,04:47,Tulsa,Peterson Ramp,36.15398,-95.99277,Burglary,1,2,Arrest Made,Medium,4,47,2023,12,Dec,Monday,0,2023-12,False,Night,1,2
C1560,2024-06-04,22:02,Kansas City,Mcknight Square,39.0997,-94.5786,Assault,1,2,Arrest Made,Medium,22,2,2024,6,Jun,Tuesday,1,2024-06,False,Night,1,2
C1561,2025-02-18,18:19,Oklahoma City,Gill Expressway,35.4676,-97.5164,Homicide,1,1,Arrest Made,High,18,19,2025,2,Feb,Tuesday,1,2025-02,False,Evening,1,3
C1562,2023-11-22,04:21,Houston,Hernandez Mount,29.7604,-95.3698,Homicide,1,1,Arrest Made,High,4,21,2023,11,Nov,Wednesday,2,2023-11,False,Night,1,3
C1563,2024-01-03,10:23,Kansas City,Palmer Crossroad,39.0997,-94.5786,Robbery,1,2,Arrest Made,High,10,23,2024,1,Jan,Wednesday,2,2024-01,False,Morning,1,3
C1564,2024-08-28,06:09,Dallas,Townsend Ridges,32.7767,-96.797,Assault,1,0,No Arrest,Medium,6,9,2024,8,Aug,Wednesday,2,2024-08,False,Morning,0,2
C1565,2023-09-11,22:26,Oklahoma City,Olson Landing,35.4676,-97.5164,Assault,1,1,Arrest Made,Medium,22,26,2023,9,Sep,Monday,0,2023-09,False,Night,1,2
C1566,2024-04-26,05:41,San Antonio,William Rest,29.4241,-98.4936,Assault,1,0,No Arrest,Medium,5,41,2024,4,Apr,Friday,4,2024-04,False,Morning,0,2
C1567,2025-03-17,12:50,Oklahoma City,Michelle Stravenue,35.4676,-97.5164,Assault,1,0,No Arrest,Medium,12,50,2025,3,Mar,Monday,0,2025-03,False,Afternoon,0,2
C1568,2024-04-11,05:17,Kansas City,Hannah Square,39.0997,-94.5786,Burglary,1,1,Arrest Made,Medium,5,17,2024,4,Apr,Thursday,3,2024-04,False,Morning,1,2
C1569,2024-04-06,18:56,Austin,Frost Center,30.2672,-97.7431,Robbery,1,1,Arrest Made,High,18,56,2024,4,Apr,Saturday,5,2024-04,True,Evening,1,3
C1570,2024-01-21,20:43,Tulsa,Davis Crescent,36.15398,-95.99277,Assault,1,0,No Arrest,Medium,20,43,2024,1,Jan,Sunday,6,2024-01,True,Evening,0,2
C1571,2024-10-07,08:13,Kansas City,John Ports,39.0997,-94.5786,Burglary,1,0,No Arrest,Medium,8,13,2024,10,Oct,Monday,0,2024-10,False,Morning,0,2
C1572,2023-11-06,04:07,Dallas,Richard Trace,32.7767,-96.797,Robbery,1,0,No Arrest,High,4,7,2023,11,Nov,Monday,0,2023-11,False,Night,0,3
C1573,2023-11-30,20:57,Houston,Wilson Ports,29.7604,-95.3698,Theft,1,2,Arrest Made,Low,20,57,2023,11,Nov,Thursday,3,2023-11,False,Evening,1,1
C1574,2023-10-04,17:56,Dallas,Stevens Walk,32.7767,-96.797,Drug Offense,1,2,Arrest Made,Medium,17,56,2023,10,Oct,Wednesday,2,2023-10,False,Evening,1,2
C1575,2025-03-23,15:39,Houston,Kelly Courts,29.7604,-95.3698,Drug Offense,1,1,Arrest Made,Medium,15,39,2025,3,Mar,Sunday,6,2025-03,True,Afternoon,1,2
C1576,2024-02-15,18:54,Kansas City,Hayden Pike,39.0997,-94.5786,Burglary,1,2,Arrest Made,Medium,18,54,2024,2,Feb,Thursday,3,2024-02,False,Evening,1,2
C1577,2023-12-27,20:48,Tulsa,Harris Parkway,36.15398,-95.99277,Vandalism,1,1,Arrest Made,Low,20,48,2023,12,Dec,Wednesday,2,2023-12,False,Evening,1,1
C1578,2024-11-03,09:13,Houston,Robert Haven,29.7604,-95.3698,Theft,1,2,Arrest Made,Low,9,13,2024,11,Nov,Sunday,6,2024-11,True,Morning,1,1
C1579,2025-04-02,14:41,Little Rock,Jennings Burgs,34.7465,-92.2896,Theft,1,0,No Arrest,Low,14,41,2025,4,Apr,Wednesday,2,2025-04,False,Afternoon,0,1
C1580,2024-09-16,20:48,Dallas,Martin Manor,32.7767,-96.797,Fraud,1,1,Arrest Made,Medium,20,48,2024,9,Sep,Monday,0,2024-09,False,Evening,1,2
C1581,2024-11-18,04:15,Oklahoma City,Ashley Burg,35.4676,-97.5164,Drug Offense,1,0,No Arrest,Medium,4,15,2024,11,Nov,Monday,0,2024-11,False,Night,0,2
C1582,2025-04-09,03:36,San Antonio,Amanda Fields,29.4241,-98.4936,Theft,1,0,No Arrest,Low,3,36,2025,4,Apr,Wednesday,2,2025-04,False,Night,0,1
C1583,2024-04-28,04:22,Austin,Scott Vista,30.2672,-97.7431,Vandalism,1,0,No Arrest,Low,4,22,2024,4,Apr,Sunday,6,2024-04,True,Night,0,1
C1584,2024-10-08,21:54,Kansas City,Morris Square,39.0997,-94.5786,Assault,1,0,No Arrest,Medium,21,54,2024,10,Oct,Tuesday,1,2024-10,False,Night,0,2
C1585,2024-12-22,19:42,San Antonio,Stacie Mount,29.4241,-98.4936,Burglary,1,2,Arrest Made,Medium,19,42,2024,12,Dec,Sunday,6,2024-12,True,Evening,1,2
C1586,2024-05-14,09:54,Little Rock,Barry Land,34.7465,-92.2896,Burglary,1,2,Arrest Made,Medium,9,54,2024,5,May,Tuesday,1,2024-05,False,Morning,1,2
C1587,2024-10-27,22:25,Dallas,Danielle Circles,32.7767,-96.797,Homicide,1,1,Arrest Made,High,22,25,2024,10,Oct,Sunday,6,2024-10,True,Night,1,3
C1588,2024-07-11,21:05,Houston,Gonzalez Fork,29.7604,-95.3698,Drug Offense,1,0,No Arrest,Medium,21,5,2024,7,Jul,Thursday,3,2024-07,False,Night,0,2
C1589,2024-05-12,17:54,Austin,Cunningham View,30.2672,-97.7431,Theft,1,2,Arrest Made,Low,17,54,2024,5,May,Sunday,6,2024-05,True,Evening,1,1
C1590,2024-07-17,07:30,Houston,Collins Shore,29.7604,-95.3698,Vandalism,1,1,Arrest Made,Low,7,30,2024,7,Jul,Wednesday,2,2024-07,False,Morning,1,1
C1591,2024-05-09,06:57,Kansas City,Jason Square,39.0997,-94.5786,Burglary,1,0,No Arrest,Medium,6,57,2024,5,May,Thursday,3,2024-05,False,Morning,0,2
